id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
72025,0,2011/7/18,Government Of Tanzania,0,DWE,30.97491244,-1.70364121,Tank La Zahanat,0,Lake Victoria,Ahakishaka,Kagera,18,1,Karagwe,Nyabiyonza,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,gravity,gravity,gravity,other,other,never pay,never pay,soft,good,unknown,unknown,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,1
64778,0,2013/1/23,Dwsp,0,DWE,0,-2.00E-08,Mwachendela,0,Lake Victoria,Nyagidinha,Shinyanga,17,1,Bariadi,Zagayu,0,,GeoData Consultants Ltd,WUG,,FALSE,0,swn 80,swn 80,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,1
55156,600,2013/1/26,Isf,821,DWE,29.686622,-4.85012752,Rufiji,0,Lake Tanganyika,Kazegunga B,Kigoma,16,3,Kigoma Rural,Mwandiga,355,TRUE,GeoData Consultants Ltd,WUG,Mkongoro Two,TRUE,2009,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,1
60137,250,2013/1/31,Government Of Tanzania,1265,DWE,30.04662645,-4.70098129,Kwa Butu,0,Lake Tanganyika,Mvuvuma,Kigoma,16,2,Kasulu,Muzye,470,TRUE,GeoData Consultants Ltd,Water authority,Kisuma,TRUE,2004,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,1
35695,0,2011/2/26,Ba As,2166,Villa,34.65330562,-9.63853613,none,0,Lake Nyasa,Mchabachaba,Iringa,11,4,Njombe,Matola,20,TRUE,GeoData Consultants Ltd,VWC,Nyalik,FALSE,2003,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0
37136,0,2011/7/27,Jbg,0,JBG,30.51144773,-2.5310725,Kamari,0,Lake Victoria,Gwambungo,Kagera,18,30,Ngara,Mugoma,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,1
33627,0,2013/1/28,Tasaf,356,TASAF,38.36133879,-9.4193668,Mkuyuni,0,Ruvuma / Southern Coast,Nalungombe,Lindi,80,43,Liwale,Kimambi,350,,GeoData Consultants Ltd,VWC,,TRUE,2007,india mark ii,india mark ii,handpump,vwc,user-group,unknown,unknown,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,0
35918,0,2013/2/8,Government Of Tanzania,0,DWE,33.15704412,-4.59365105,Nkiniziwa A Kwa Paulo Mtaki,0,Lake Tanganyika,Nkiniziwa A,Tabora,14,1,Nzega,Nkiniziwa,0,FALSE,GeoData Consultants Ltd,VWC,Nkiniziwa and Mihama,TRUE,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,dam,dam,surface,communal standpipe multiple,communal standpipe,0
33462,0,2011/8/16,Hesawa,0,DWE,0,-2.00E-08,Ccm,0,Lake Tanganyika,Ccm,Mwanza,19,6,Geita,Bukoli,0,TRUE,GeoData Consultants Ltd,VWC,Borehole,TRUE,0,other,other,other,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,machine dbh,borehole,groundwater,other,other,0
25970,0,2013/1/31,Wvt,0,WVT,0,-2.00E-08,Simba,0,Lake Victoria,Mwaludelega,Shinyanga,17,1,Bariadi,Chinamili,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,1
57738,1000,2013/3/27,Government Of Tanzania,773,Government,37.86334656,-4.33776441,Kwa Timothy,0,Pangani,Mnazi,Kilimanjaro,3,3,Same,Makanya,140,TRUE,GeoData Consultants Ltd,Water authority,Makanya-Tae water supply,TRUE,1974,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,1
36472,500,2011/3/4,Unicef,1407,DWE,34.53414527,-8.8732247,Kwa Habakuki Ngatambulwa,0,Rufiji,Changarawe,Iringa,11,4,Njombe,Luduga,53,TRUE,GeoData Consultants Ltd,WUA,wanging'ombe supply scheme,TRUE,1978,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,1
36751,0,2011/3/25,Solidarm,266,DWE,36.47786762,-8.42807856,Mwana Manugwa,0,Rufiji,Ipera,Morogoro,5,4,Ulanga,Iragua,183,TRUE,GeoData Consultants Ltd,,,TRUE,2010,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0
35574,10,2013/2/6,Finida German Tanzania Govt,466,Finwater,39.38644887,-10.65104461,Kwa Mzee Sijaona,0,Ruvuma / Southern Coast,Mnakute,Mtwara,90,33,Newala,Mpotwa,280,TRUE,GeoData Consultants Ltd,VWC,Mitema,FALSE,1988,submersible,submersible,submersible,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,0
24797,0,2013/1/16,,1639,,34.99175372,-4.64002736,Ghata Primary,0,Internal,Ccm,Singida,13,2,Singida Rural,Maghojea,1,TRUE,GeoData Consultants Ltd,VWC,M,,2000,submersible,submersible,submersible,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,1
33489,0,2013/1/20,,1419,,34.66639172,-4.65390947,Ramadhan,0,Internal,Barabara Kuu,Singida,13,2,Singida Rural,Msisi,1,TRUE,GeoData Consultants Ltd,VWC,M,,1960,other,other,other,vwc,user-group,unknown,unknown,salty,salty,dry,dry,machine dbh,borehole,groundwater,hand pump,hand pump,0
33099,0,2013/2/6,Isf,1386,TWESA,30.64010408,-3.62351371,Heleman,0,Lake Tanganyika,Kaguhu A,Kigoma,16,1,Kibondo,Kitahana,300,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2010,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,0
36590,0,2013/2/18,Netherlands,0,DWE,33.57865826,-2.84432961,Igudima,0,Lake Victoria,Butalwa,Shinyanga,17,2,Maswa,Shishiyu,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0
36807,5,2013/12/3,Germany Republi,990,CES,37.18146925,-3.31763708,Kwa Adam Lawoo,0,Pangani,Matowo,Kilimanjaro,3,5,Hai,Masama Kusini,60,TRUE,GeoData Consultants Ltd,Water Board,Uroki-Bomang'ombe water sup,TRUE,1999,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0
36013,5000,2013/1/30,Rudep,1145,Distri,32.48685615,-6.74776246,Shuleni,0,Lake Tanganyika,Kalangali,Rukwa,15,1,Mpanda,Ilunde,260,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1988,india mark ii,india mark ii,handpump,vwc,user-group,pay annually,annually,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,0
36276,600,2013/1/25,Isf,971,DWE,29.72753989,-4.82105663,Mvuyekule,0,Lake Tanganyika,Kagulwe,Kigoma,16,3,Kigoma Rural,Mahembe,444,TRUE,GeoData Consultants Ltd,WUG,Mkongoro Two,TRUE,2008,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,1
59236,500,2013/1/21,Isf,1001,DWE,29.73419905,-4.75155116,Zahanati,0,Lake Tanganyika,Kumnege,Kigoma,16,3,Kigoma Rural,Mahembe,102,TRUE,GeoData Consultants Ltd,VWC,Mkongoro one,TRUE,2005,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,1
36449,0,2013/3/17,Lawatefuka Water Supply,1152,Lawatefuka water sup,37.05266851,-3.26247852,Kwa Solomon Akyoo,0,Pangani,Mwinuko,Kilimanjaro,3,7,Siha,Siha Kati,1,TRUE,GeoData Consultants Ltd,Water Board,BL Mwinuko B,TRUE,2003,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0
35914,0,2013/2/22,World Bank,1170,DWE,35.65662952,-4.14852378,Kwa Simba,0,Internal,Mbuni,Manyara,21,1,Babati,Sigino,360,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2010,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,0
34505,0,2011/8/7,Government Of Tanzania,0,Government,0,-2.00E-08,Bombani,0,Lake Victoria,Busemwa,Mwanza,19,6,Geita,Kharumwa,0,TRUE,GeoData Consultants Ltd,VWC,Nyamtukuza,TRUE,0,ksb,submersible,submersible,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,lake,river/lake,surface,communal standpipe,communal standpipe,0
59165,500,2013/1/16,Community,1015,Community,29.6985675,-4.75345005,Kwa Gaspar Daniel,0,Lake Tanganyika,Nguruba,Kigoma,16,3,Kigoma Rural,Mwandiga,140,TRUE,GeoData Consultants Ltd,VWC,Mkongoro One,TRUE,2011,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe multiple,communal standpipe,1
33897,0,2013/2/27,Danida,1517,DANIDA,34.941285,-10.9624563,Kwa Dawani,0,Lake Nyasa,Ntindi,Ruvuma,10,3,Mbinga,Myangayanga,50,,GeoData Consultants Ltd,VWC,DANIDA,TRUE,1993,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,0
61942,0,2013/3/2,Netherlands,0,DWE,33.55685252,-2.88623135,Igunya A,0,Lake Victoria,Madukani,Shinyanga,17,2,Maswa,Shishiyu,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,1
35643,0,2013/3/17,Government Of Tanzania,1286,DWE,37.37654898,-3.27635399,Kwa Joseph Ngowi,0,Pangani,Ndishini,Kilimanjaro,3,4,Moshi Rural,Uru Mashariki,1,FALSE,GeoData Consultants Ltd,VWC,Huru materuni water supply,TRUE,1978,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,0
33898,0,2012/10/12,Tasaf,0,TASAF,33.10333715,-3.77286488,Kwa Kafrein Musa,0,Lake Victoria,Wela,Shinyanga,17,3,Shinyanga Rural,Imesela,0,TRUE,GeoData Consultants Ltd,WUG,,TRUE,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,0
48493,0,2011/3/29,Government Of Tanzania,0,Government,33.45227997,-8.57156166,Mwambogoja,0,Lake Rukwa,Mbugani,Mbeya,12,1,Chunya,Mbugani,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,1
53912,0,2012/12/24,Hesawa,0,DWE,0,-2.00E-08,Kwajoseph,0,Lake Victoria,Chinameli,Mwanza,19,2,Magu,Malili,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,1
43347,0,2011/7/6,Hewasa,0,DWE,31.53560563,-1.58477785,Kwa Mzee Fredinand,0,Lake Victoria,Rugando,Kagera,18,2,Bukoba Rural,Rubale,0,TRUE,GeoData Consultants Ltd,VWC,OLD RUBALE WATER SUPPLY SCHEME,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,1
41146,0,2011/4/15,,0,,33.86366591,-8.67665258,Kwa Tausi Mfumbula,0,Rufiji,Ilonjero,Mbeya,12,7,Mbarali,Utengule Usangu,0,TRUE,GeoData Consultants Ltd,WUA,,FALSE,0,gravity,gravity,gravity,wua,user-group,never pay,never pay,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,1
43598,0,2011/8/4,,0,,33.61954634,-9.33917649,Kwa Mzee Mwaliese,0,Lake Nyasa,Ngopolyo,Mbeya,12,4,Rungwe,Kisondela,0,TRUE,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,1
33089,25,2011/3/1,Danida,1670,DANID,35.54829487,-7.91951119,none,0,Rufiji,Isele,Iringa,11,1,Iringa Rural,Mseke,1,TRUE,GeoData Consultants Ltd,VWC,Mseke,TRUE,1982,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0
71453,0,2011/4/14,Government Of Tanzania,0,Government,33.06650274,-8.57568851,Alfred Mwasimba,0,Lake Rukwa,Magadini,Mbeya,12,1,Chunya,Kanga,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,1
33613,0,2011/3/31,Government Of Tanzania,0,Centr,35.55483445,-5.59244997,Shuleni,0,Internal,Chase-Shuleni,Dodoma,1,1,Kondoa,Makorongo,0,TRUE,GeoData Consultants Ltd,VWC,Chas,FALSE,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,1
23313,0,2013/11/3,Government Of Tanzania,1538,Government,34.9019874,-11.07129308,Kwa Mzee Thomas,0,Ruvuma / Southern Coast,Kikwero,Ruvuma,10,3,Mbinga,Nyoni,156,,GeoData Consultants Ltd,VWC,Government,TRUE,2004,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,1
33107,0,2013/5/4,Kkkt,1419,Community,36.78879135,-3.34519214,Sokoni,0,Pangani,Seela Kati,Arusha,2,7,Meru,Singisi,400,TRUE,GeoData Consultants Ltd,,Shongololo gravity water supply,TRUE,2007,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,1
57412,0,2012/10/29,Government Of Tanzania,1259,Government,33.8034382,-1.59519289,Mkono Sekondari,0,Lake Victoria,Central,Mara,20,3,Musoma Rural,Nyankanga,531,,GeoData Consultants Ltd,Parastatal,,FALSE,2006,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,1
50146,70,2013/2/24,Fini Water,186,Fini water,39.88181927,-10.74728912,Tankini,0,Ruvuma / Southern Coast,Kempu,Mtwara,99,1,Mtwara Rural,Namtuhuka,1000,TRUE,GeoData Consultants Ltd,VWC,Mnyawi water supply,TRUE,1978,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,1
57459,250,2013/2/13,World Bank,1342,World Bank,30.01434883,-4.33551092,Kwa Choya,0,Lake Tanganyika,Rulemba,Kigoma,16,2,Kasulu,Munyegera,540,TRUE,GeoData Consultants Ltd,Water authority,Kabuye,TRUE,1980,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,1
35988,0,2013/2/16,Sda,1249,SDA,34.41541519,-1.57724413,Teachers House No.4,0,Lake Victoria,Nyabirore,Mara,20,2,Serengeti,Busawe,10,,GeoData Consultants Ltd,Other,,,1997,gravity,gravity,gravity,other,other,other,other,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,0
35910,0,2013/2/5,Fini Water,-35,Fini Water,40.23020023,-10.32294713,Kwa Mbulu,0,Ruvuma / Southern Coast,Mtawanya Chihiko,Mtwara,9,5,Mtwara Urban,Likombe,89,TRUE,GeoData Consultants Ltd,,,FALSE,1988,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0
42905,0,2013/2/8,Government Of Tanzania,1319,Government,30.87277945,-3.37273277,Zahanati,0,Lake Tanganyika,Kasanda,Kigoma,16,1,Kibondo,Kasanda,500,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2006,gravity,gravity,gravity,water board,user-group,unknown,unknown,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,1
34741,1000,2013/8/2,Danida,501,DANIDA,34.83510749,-11.30350354,Kwa Mzee Chitanji,0,Lake Nyasa,Kilosa Juu,Ruvuma,10,3,Mbinga,Kilosa,65,TRUE,GeoData Consultants Ltd,VWC,DANIDA,TRUE,1992,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,0
64761,0,2013/2/2,,1610,,34.80973016,-5.00277941,Iddi,0,Internal,Jingi,Singida,13,2,Singida Rural,Puma,1,TRUE,GeoData Consultants Ltd,VWC,,,1990,afridev,afridev,handpump,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,1
34944,0,2011/7/28,Danida,0,Central government,33.89567801,-9.44357605,Kwa Hezekia Solomon,0,Lake Nyasa,Bangamoyo,Mbeya,12,3,Kyela,Ipinda,0,TRUE,GeoData Consultants Ltd,VWC,ngamanga water supplied sch,TRUE,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,0
43498,0,2011/4/2,Village Council,0,VILLAGE COUNCIL,33.55339151,-8.93132359,Jackson Ngole,0,Rufiji,Mpakani,Mbeya,12,2,Mbeya Rural,Igale,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,1
36359,50,2013/2/23,Amref,226,Amref,39.81593391,-10.53707673,Kwa Lukana,0,Ruvuma / Southern Coast,Shangani,Mtwara,99,1,Mtwara Rural,Njengwa,150,TRUE,GeoData Consultants Ltd,VWC,Majego water supply,TRUE,2011,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,0
34761,0,2012/10/25,Dwsp,0,DWE,0,-2.00E-08,Muungano,0,Lake Victoria,Liambilo,Shinyanga,17,1,Bariadi,Dutwa,0,,GeoData Consultants Ltd,WUG,,FALSE,0,walimi,other handpump,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,0
35080,0,2013/2/20,Holland,0,HOLLAND,0,-2.00E-08,Shule Ya Msingi Ikindilo,0,Lake Victoria,Ng'Hune,Shinyanga,17,1,Bariadi,Chinamili,0,FALSE,GeoData Consultants Ltd,Parastatal,,FALSE,0,other,other,other,parastatal,parastatal,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other,0
44210,0,2011/7/18,,0,,33.75720553,-9.17252581,Kwa Mzee Kabona,0,Lake Nyasa,Masebe,Mbeya,12,4,Rungwe,Kandete,0,TRUE,GeoData Consultants Ltd,VWC,M,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,1
35841,0,2004/12/1,Government Of Tanzania,0,RWE,31.75708883,-1.04437165,Kwantanda,0,Lake Victoria,Rwagati,Kagera,18,7,Misenyi,Kanyigo,0,TRUE,GeoData Consultants Ltd,VWC,Kan,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,0
33665,5000,2011/3/24,Wananchi,1975,wananchi,34.60740905,-9.21306872,Kwa Eliot Masawa,0,Rufiji,Ikangamwani,Iringa,11,4,Njombe,Imalinyi,52,TRUE,GeoData Consultants Ltd,WUA,imalinyi supply scheme,TRUE,2009,gravity,gravity,gravity,wua,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,1
62728,0,2011/3/14,Roman,1390,Roman,34.93899645,-9.85432497,none,0,Lake Nyasa,Mnyusi A,Iringa,11,5,Ludewa,Mundindi,125,TRUE,GeoData Consultants Ltd,VWC,Roman,FALSE,1999,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,1
48351,25,2013/2/13,World Bank,1290,Singida General  Supplies  Ltd,34.59083849,-4.4592326,Kwa Khamisi,0,Internal,Mrumba,Singida,13,1,Iramba,Kinyagiri,325,TRUE,GeoData Consultants Ltd,WUA,Lyelembo water supply,TRUE,2006,submersible,submersible,submersible,wua,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,1
33303,0,2011/4/3,,0,,33.91532202,-9.29967108,Ndubi,0,Lake Nyasa,Ndubi,Mbeya,12,4,Rungwe,Lufilyo,0,TRUE,GeoData Consultants Ltd,Parastatal,K,,0,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,0
68602,0,2011/4/13,Government Of Tanzania,0,Government,33.11314266,-8.58621614,Josephat,0,Lake Rukwa,Nagodo,Mbeya,12,1,Chunya,Kanga,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,1
33293,500,2013/3/29,Kkkt Church,1572,KKKT CHURCH,37.89232923,-4.2354886,Tongweni Primary,0,Pangani,Gwang' A,Kilimanjaro,3,3,Same,Chome,420,TRUE,GeoData Consultants Ltd,Water authority,Gwang'a chome water supply,TRUE,2004,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,0
